customer_count,vehicle_capacity,instance_name,routing_case,structure_variant,operator_pair,destroy_operator,repair_operator,source_folder,selected_run_timestamp,run_folder_count,metrics_source_file,baseline_distance,lns_distance,baseline_total_system_distance,lns_total_system_distance,customer_delivery_distance,supplier_depot_replenishment_distance,absolute_improvement,percent_improvement,customer_delivery_improvement_distance,customer_delivery_improvement_percent,system_improvement_distance,system_improvement_percent,best_n_remove,tested_n_remove_values,iterations,seed,temperature_initial,cooling_rate,temperature_minimum,n_routes,avg_utilisation,min_utilisation,max_utilisation,accepted_moves,rejected_moves,best_iteration,runtime_seconds,supplier_count,worst_removal_randomness,related_removal_randomness,distance_weight,demand_weight,route_weight,capacity_feasible,customer_coverage_feasible,supplier_feasible,structural_validity,hybrid_system_distance_check,ranking_distance_used,notes_or_warnings
80,25,80c_cap25,case_3_hybrid,no_clustering,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_no_cluster_v1,run_2026_07_12_223915,2,lns_sa_metrics_best.json,752.5164985260036,707.1708984599219,944.5164985260036,899.1708984599219,707.1708984599219,192.0,45.345600066081715,4.800932555105949,45.345600066081715,6.025861247547754,45.345600066081715,4.800932555105949,15,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,13,0.8646153846153847,0.44,1.0,,,,0.1421811580657959,,,,,,,,,,,ok,899.1708984599219,
80,35,80c_cap35,case_3_hybrid,no_clustering,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_no_cluster_v1,run_2026_07_12_223918,2,lns_sa_metrics_best.json,620.3949986042885,602.1887374611113,780.3949986042885,762.1887374611113,602.1887374611113,160.0,18.206261143177244,2.332954616026315,18.206261143177244,2.9346240998293234,18.206261143177244,2.332954616026315,19,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,11,0.7298701298701297,0.14285714285714285,1.0,,,,0.1340169906616211,,,,,,,,,,,ok,762.1887374611113,
100,15,100c_cap15,case_3_hybrid,no_clustering,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_no_cluster_v1,run_2026_07_13_181728,1,lns_sa_metrics_best.json,1556.0477506692682,1490.8901494507859,1996.0477506692682,1930.8901494507859,1490.8901494507859,440.0,65.15760121848234,3.2643307855052672,65.15760121848234,4.187378002407545,65.15760121848234,3.2643307855052672,7,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,27,0.8543209876543211,0.3333333333333333,1.0,,,,0.12148880958557129,,,,,,,,,,,ok,1930.8901494507859,
100,25,100c_cap25,case_3_hybrid,no_clustering,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_no_cluster_v1,run_2026_07_13_181731,1,lns_sa_metrics_best.json,1103.5460774339185,1071.7406762608148,1423.5460774339185,1391.7406762608148,1071.7406762608148,320.0,31.805401173103746,2.2342375619085053,31.805401173103746,2.882109032280828,31.805401173103746,2.2342375619085053,24,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,17,0.8141176470588237,0.4,1.0,,,,0.13886785507202148,,,,,,,,,,,ok,1391.7406762608148,
100,35,100c_cap35,case_3_hybrid,no_clustering,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_no_cluster_v1,run_2026_07_13_181734,1,lns_sa_metrics_best.json,933.1421556057326,868.1856495883113,1173.1421556057326,1108.1856495883112,868.1856495883113,240.0,64.95650601742136,5.5369680227612434,64.95650601742125,6.961051499731666,64.95650601742136,5.5369680227612434,14,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,13,0.7604395604395605,0.2857142857142857,0.9714285714285714,,,,0.1275780200958252,,,,,,,,,,,ok,1108.1856495883112,
150,15,150c_cap15,case_3_hybrid,no_clustering,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_no_cluster_v1,run_2026_07_13_181737,1,lns_sa_metrics_best.json,3329.976600546286,3279.287831694204,4289.976600546286,4239.287831694204,3279.287831694204,960.0,50.68876885208192,1.1815628282361075,50.68876885208192,1.5221959470756152,50.68876885208192,1.1815628282361075,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,42,0.8428571428571432,0.4,1.0,,,,0.13885283470153809,,,,,,,,,,,ok,4239.287831694204,
150,25,150c_cap25,case_3_hybrid,no_clustering,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_no_cluster_v1,run_2026_07_13_181744,1,lns_sa_metrics_best.json,2340.1576192604707,2231.760392138573,2940.1576192604707,2831.760392138573,2231.760392138573,600.0,108.39722712189769,3.6867828585721374,108.39722712189769,4.632048124867462,108.39722712189769,3.6867828585721374,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,25,0.8496000000000002,0.44,1.0,,,,0.15017485618591309,,,,,,,,,,,ok,2831.760392138573,
150,35,150c_cap35,case_3_hybrid,no_clustering,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_no_cluster_v1,run_2026_07_13_181750,1,lns_sa_metrics_best.json,1900.844730990529,1826.5340489722391,2380.8447309905287,2306.5340489722394,1826.5340489722391,480.0,74.3106820182893,3.1211897630709005,74.31068201828975,3.9093504486064212,74.3106820182893,3.1211897630709005,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,18,0.842857142857143,0.3142857142857143,1.0,,,,0.2058730125427246,,,,,,,,,,,ok,2306.5340489722394,
200,15,200c_cap15,case_3_hybrid,no_clustering,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_no_cluster_v1,run_2026_07_13_181756,1,lns_sa_metrics_best.json,5727.450203775925,5614.4102236375875,7567.450203775925,7454.4102236375875,5614.4102236375875,1840.0,113.03998013833734,1.4937657611798207,113.03998013833734,1.9736527794482386,113.03998013833734,1.4937657611798207,6,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,54,0.8654320987654321,0.4,1.0,,,,0.17972207069396973,,,,,,,,,,,ok,7454.4102236375875,
200,25,200c_cap25,case_3_hybrid,no_clustering,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_no_cluster_v1,run_2026_07_13_181807,1,lns_sa_metrics_best.json,3835.780200182673,3774.2470480680477,4955.780200182673,4894.247048068048,3774.2470480680477,1120.0,61.53315211462541,1.241644092939337,61.53315211462541,1.604188689218819,61.53315211462541,1.241644092939337,14,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,31,0.9045161290322581,0.52,1.0,,,,0.16411185264587402,,,,,,,,,,,ok,4894.247048068048,
200,35,200c_cap35,case_3_hybrid,no_clustering,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_no_cluster_v1,run_2026_07_13_181817,1,lns_sa_metrics_best.json,3068.150105240352,2918.415266669439,3948.150105240352,3798.415266669439,2918.415266669439,880.0,149.73483857091287,3.7925315547696847,149.73483857091287,4.880297033550221,149.73483857091287,3.7925315547696847,45,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,23,0.8708074534161491,0.17142857142857143,1.0,,,,0.2600088119506836,,,,,,,,,,,ok,3798.415266669439,
20,15,20c_cap15,case_3_hybrid,sweep,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_sweep_v1,run_2026_07_12_223809,2,lns_sa_metrics_best.json,90.7811383504322,84.21746207443732,114.7811383504322,108.21746207443732,84.21746207443732,24.0,6.5636762759948795,5.7184275834202545,6.5636762759948795,7.23022028062466,6.5636762759948795,5.7184275834202545,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,7,0.6380952380952379,0.3333333333333333,1.0,,,,0.11179590225219727,,,,,,,,,,,ok,108.21746207443732,
20,25,20c_cap25,case_3_hybrid,sweep,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_sweep_v1,run_2026_07_12_223810,2,lns_sa_metrics_best.json,73.43109878717637,66.75822855161768,97.43109878717637,90.75822855161768,66.75822855161768,24.0,6.67287023555869,6.848809382858932,6.67287023555869,9.08725369192488,6.67287023555869,6.848809382858932,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,5,0.5360000000000001,0.2,0.72,,,,0.08828425407409668,,,,,,,,,,,ok,90.75822855161768,
20,35,20c_cap35,case_3_hybrid,sweep,random_greedy,random_removal,greedy_insertion,results/lns_hybrid_supplier_customer_sweep_v1,run_2026_07_12_223810,2,lns_sa_metrics_best.json,73.43109878717637,66.75822855161768,97.43109878717637,90.75822855161768,66.75822855161768,24.0,6.67287023555869,6.848809382858932,6.67287023555869,9.08725369192488,6.67287023555869,6.848809382858932,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,5,0.38285714285714284,0.14285714285714285,0.5142857142857142,,,,0.11278820037841797,,,,,,,,,,,ok,90.75822855161768,
