timing_lns_scenario,operator_pair,instance_name,customer_count,vehicle_capacity,baseline_reference_scenario,baseline_run_path,baseline_reference_system_distance,total_lns_system_distance,system_improvement_distance,system_improvement_percent,baseline_reference_customer_delivery_distance,customer_delivery_lns_distance,customer_delivery_improvement_distance,customer_delivery_improvement_percent,supplier_depot_replenishment_distance,depot_timing_feasibility_after_lns,n_depot_timing_infeasible_routes,latest_depot_route_finish_time_after_lns_label,n_remove,rejected_infeasible_moves,notes_or_warnings
wave_speed30_14wave_split,related_regret,60c_cap15,60,15,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/60c_cap15/run_2026_07_17_212256,966.5622095668546,931.5036895440435,35.05852002281108,3.6271353955087746,774.5622095668546,739.5036895440435,35.05852002281108,4.5262368328576565,192.0,True,0,15:49,4,0,
wave_speed30_14wave_split,related_regret,60c_cap25,60,25,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/60c_cap25/run_2026_07_17_212257,734.4171214434904,701.8683147696075,32.54880667388284,4.431923728835248,614.4171214434904,581.8683147696075,32.54880667388284,5.297509710897019,120.0,True,0,16:57,5,0,
wave_speed30_14wave_split,related_regret,60c_cap35,60,35,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/60c_cap35/run_2026_07_17_212257,631.6834867460417,597.8607741259917,33.82271262004997,5.354376571450229,559.6834867460417,525.8607741259917,33.82271262004997,6.043185732831375,72.0,True,0,16:57,5,0,
wave_speed30_14wave_split,related_regret,80c_cap15,80,15,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/80c_cap15/run_2026_07_17_212258,1507.7653021673277,1465.8179103282794,41.94739183904835,2.782090274842599,1219.7653021673277,1177.8179103282794,41.94739183904835,3.43897237972867,288.0,True,0,16:50,2,0,
wave_speed30_14wave_split,related_regret,80c_cap25,80,25,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/80c_cap25/run_2026_07_17_212258,1148.9299630247156,1079.5564172239456,69.37354580076999,6.038100496407512,956.9299630247157,887.5564172239457,69.37354580076999,7.249594900497248,192.0,True,0,17:09,5,0,
wave_speed30_14wave_split,related_regret,80c_cap35,80,35,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/80c_cap35/run_2026_07_17_212259,1011.4859000471055,969.7943897924896,41.69151025461588,4.12180834677718,851.4859000471055,809.7943897924896,41.69151025461588,4.896324208340906,160.0,True,0,17:09,9,0,
wave_speed30_14wave_split,related_regret,100c_cap15,100,15,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/100c_cap15/run_2026_07_17_212259,2257.7083726663295,2195.803617179541,61.90475548678842,2.741928773275512,1817.7083726663295,1755.8036171795413,61.90475548678819,3.4056483656936885,440.0,True,0,16:50,9,0,
wave_speed30_14wave_split,related_regret,100c_cap25,100,25,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/100c_cap25/run_2026_07_17_212300,1753.487371849026,1658.46405669676,95.02331515226592,5.419104618476109,1433.487371849026,1338.46405669676,95.02331515226592,6.628821224263545,320.0,True,0,17:28,8,0,
wave_speed30_14wave_split,related_regret,100c_cap35,100,35,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/100c_cap35/run_2026_07_17_212300,1582.006811234781,1434.0339537229906,147.97285751179038,9.353490545106771,1342.006811234781,1194.0339537229906,147.97285751179038,11.02623744328395,240.0,True,0,17:41,4,0,
wave_speed30_14wave_split,related_regret,150c_cap15,150,15,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/150c_cap15/run_2026_07_17_212301,4965.640936704038,4819.258620210583,146.3823164934547,2.9479037723298718,4005.6409367040374,3859.258620210583,146.38231649345425,3.654404346434058,960.0,True,0,17:55,5,0,
wave_speed30_14wave_split,related_regret,150c_cap25,150,25,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/150c_cap25/run_2026_07_17_212301,3728.830559224389,3557.6383747158793,171.19218450850985,4.591042199142416,3128.830559224389,2957.6383747158793,171.19218450850985,5.471443124454364,600.0,True,0,17:57,6,0,
wave_speed30_14wave_split,related_regret,150c_cap35,150,35,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/150c_cap35/run_2026_07_17_212302,3299.452873222593,3154.7594618261874,144.69341139640574,4.385375907948124,2819.452873222593,2674.7594618261874,144.69341139640574,5.131967722199353,480.0,True,0,17:57,9,0,
wave_speed30_14wave_split,related_regret,200c_cap15,200,15,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/200c_cap15/run_2026_07_17_212303,9306.097227014863,8692.533279317984,613.563947696879,6.593139236883873,7466.097227014864,6852.533279317985,613.563947696879,8.218001039107785,1840.0,True,0,17:57,7,0,
wave_speed30_14wave_split,related_regret,200c_cap25,200,25,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/200c_cap25/run_2026_07_17_212304,6728.425454234164,6375.965628406077,352.45982582808756,5.238370079678692,5608.425454234164,5255.965628406077,352.45982582808756,6.284470190505837,1120.0,True,0,17:59,10,0,
wave_speed30_14wave_split,related_regret,200c_cap35,200,35,dispatch_wave_speed30_14wave_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_14wave_v1/200c_cap35/run_2026_07_17_212305,6227.42231235823,5643.969905326767,583.4524070314628,9.369083671643882,5347.42231235823,4763.969905326767,583.4524070314628,10.910909461612327,880.0,True,0,18:00,8,0,
wave_speed40_split,random_regret,20c_cap15,20,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/20c_cap15/run_2026_07_17_204103,139.58790101324328,135.04447944571342,4.543421567529862,3.254882073983481,115.58790101324328,111.0444794457134,4.543421567529876,3.9307068713094124,24.0,True,0,14:10,2,0,
wave_speed40_split,random_regret,20c_cap25,20,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/20c_cap25/run_2026_07_17_204104,122.23786144998746,117.69443988245759,4.543421567529876,3.7168693182584653,98.23786144998746,93.69443988245759,4.543421567529876,4.624919048999163,24.0,True,0,14:10,2,0,
wave_speed40_split,random_regret,20c_cap35,20,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/20c_cap35/run_2026_07_17_204104,122.23786144998746,117.69443988245759,4.543421567529876,3.7168693182584653,98.23786144998746,93.69443988245759,4.543421567529876,4.624919048999163,24.0,True,0,14:10,2,0,
wave_speed40_split,random_regret,40c_cap15,40,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/40c_cap15/run_2026_07_17_204104,462.0353041541975,446.03980625415386,15.995497900043631,3.4619644335025463,366.0353041541975,350.03980625415386,15.995497900043631,4.369933096209022,96.0,True,0,15:32,3,0,
wave_speed40_split,random_regret,40c_cap25,40,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/40c_cap25/run_2026_07_17_204105,352.4975153824383,327.20526874744905,25.292246634989226,7.175156002886625,304.4975153824383,279.20526874744905,25.292246634989226,8.306224306370135,48.0,True,0,16:09,5,0,
wave_speed40_split,random_regret,40c_cap35,40,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/40c_cap35/run_2026_07_17_204106,349.7402549291218,315.25859087837415,34.48166405074767,9.859220825962886,301.7402549291218,267.25859087837415,34.48166405074767,11.42759823638624,48.0,True,0,16:09,5,0,
wave_speed40_split,random_regret,60c_cap15,60,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/60c_cap15/run_2026_07_17_204106,966.5622095668546,929.3666802864236,37.19552928043095,3.848229209902524,774.5622095668546,737.3666802864236,37.19552928043095,4.802135815692735,192.0,True,0,16:15,4,0,
wave_speed40_split,random_regret,60c_cap25,60,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/60c_cap25/run_2026_07_17_204106,734.4171214434904,697.6128575068293,36.80426393666107,5.011357015250764,614.4171214434904,577.6128575068293,36.80426393666107,5.990110407436955,120.0,True,0,16:20,3,0,
wave_speed40_split,random_regret,60c_cap35,60,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/60c_cap35/run_2026_07_17_204107,631.6834867460417,597.498061908772,34.18542483726969,5.4117965016573875,559.6834867460417,525.498061908772,34.18542483726969,6.1079924004942905,72.0,True,0,16:20,7,0,
wave_speed40_split,random_regret,80c_cap15,80,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/80c_cap15/run_2026_07_17_204107,1507.7653021673277,1438.1905543030598,69.57474786426792,4.614428237886767,1219.7653021673277,1150.1905543030598,69.57474786426792,5.7039454836635155,288.0,True,0,16:33,5,0,
wave_speed40_split,random_regret,80c_cap25,80,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/80c_cap25/run_2026_07_17_204108,1148.9299630247156,1079.5564172239456,69.37354580076999,6.038100496407512,956.9299630247157,887.5564172239457,69.37354580076999,7.249594900497248,192.0,True,0,16:33,10,0,
wave_speed40_split,random_regret,80c_cap35,80,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/80c_cap35/run_2026_07_17_204108,1011.4859000471055,955.6375867101111,55.84831333699435,5.521412936590956,851.4859000471055,795.6375867101111,55.84831333699435,6.558924033140741,160.0,True,0,17:52,9,0,
wave_speed40_split,random_regret,100c_cap15,100,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/100c_cap15/run_2026_07_17_204109,2235.6165393662523,2193.988918898316,41.62762046793614,1.8620197039576674,1795.6165393662525,1753.988918898316,41.627620467936595,2.3182912139263716,440.0,True,0,17:21,5,0,
wave_speed40_split,random_regret,100c_cap25,100,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/100c_cap25/run_2026_07_17_204109,1718.285254098367,1643.7186970431976,74.56655705516937,4.339591280162417,1398.285254098367,1323.7186970431976,74.56655705516937,5.332714253877395,320.0,True,0,17:49,9,0,
wave_speed40_split,random_regret,100c_cap35,100,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/100c_cap35/run_2026_07_17_204110,1546.804693484122,1404.8899997965918,141.9146936875302,9.17470022462063,1306.804693484122,1164.8899997965918,141.9146936875302,10.859671257314357,240.0,True,0,17:41,12,0,
wave_speed40_split,random_regret,150c_cap15,150,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/150c_cap15/run_2026_07_17_204110,4919.488464370084,4827.356976750654,92.13148761943012,1.8727859265592788,3959.488464370085,3867.3569767506547,92.13148761943012,2.3268532904814845,960.0,True,0,17:27,11,0,
wave_speed40_split,random_regret,150c_cap25,150,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/150c_cap25/run_2026_07_17_204111,3672.5442371511085,3445.252311778492,227.29192537261633,6.188949967528037,3072.5442371511085,2845.252311778492,227.29192537261633,7.397515148011783,600.0,True,0,17:57,10,0,
wave_speed40_split,random_regret,150c_cap35,150,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/150c_cap35/run_2026_07_17_204112,3252.5569146175108,2999.652799051417,252.90411556609388,7.7755477369051516,2772.5569146175108,2519.652799051417,252.90411556609388,9.121692479340261,480.0,True,0,17:55,16,0,
wave_speed40_split,random_regret,200c_cap15,200,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/200c_cap15/run_2026_07_17_204113,8788.619566226149,8281.508644693484,507.1109215326651,5.770086163263289,6948.619566226148,6441.508644693484,507.1109215326642,7.2980095787296095,1840.0,True,0,17:58,6,0,
wave_speed40_split,random_regret,200c_cap25,200,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/200c_cap25/run_2026_07_17_204113,6228.786388164666,5904.522183053139,324.2642051115272,5.2058970223744145,5108.786388164666,4784.522183053139,324.2642051115272,6.34718660116105,1120.0,True,0,17:58,5,0,
wave_speed40_split,random_regret,200c_cap35,200,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/200c_cap35/run_2026_07_17_204114,5457.251332265938,5003.957058355043,453.29427391089484,8.306274465146904,4577.251332265938,4123.957058355043,453.29427391089484,9.903198251656733,880.0,True,0,17:58,13,0,
wave_speed40_split,related_regret,20c_cap15,20,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/20c_cap15/run_2026_07_17_204103,139.58790101324328,135.04447944571342,4.543421567529862,3.254882073983481,115.58790101324328,111.0444794457134,4.543421567529876,3.9307068713094124,24.0,True,0,14:10,2,0,
wave_speed40_split,related_regret,20c_cap25,20,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/20c_cap25/run_2026_07_17_204104,122.23786144998746,117.69443988245759,4.543421567529876,3.7168693182584653,98.23786144998746,93.69443988245759,4.543421567529876,4.624919048999163,24.0,True,0,14:10,2,0,
wave_speed40_split,related_regret,20c_cap35,20,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/20c_cap35/run_2026_07_17_204104,122.23786144998746,117.69443988245759,4.543421567529876,3.7168693182584653,98.23786144998746,93.69443988245759,4.543421567529876,4.624919048999163,24.0,True,0,14:10,2,0,
wave_speed40_split,related_regret,40c_cap15,40,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/40c_cap15/run_2026_07_17_204104,462.0353041541975,446.03980625415386,15.995497900043631,3.4619644335025463,366.0353041541975,350.03980625415386,15.995497900043631,4.369933096209022,96.0,True,0,15:32,2,0,
wave_speed40_split,related_regret,40c_cap25,40,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/40c_cap25/run_2026_07_17_204105,352.4975153824383,328.45124594371805,24.04626943872023,6.821684803262087,304.4975153824383,280.45124594371805,24.04626943872023,7.8970330541183404,48.0,True,0,16:09,4,0,
wave_speed40_split,related_regret,40c_cap35,40,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/40c_cap35/run_2026_07_17_204106,349.7402549291218,315.2526072561921,34.48764767292971,9.860931701990943,301.7402549291218,267.2526072561921,34.48764767292971,11.429581273811408,48.0,True,0,16:09,4,0,
wave_speed40_split,related_regret,60c_cap15,60,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/60c_cap15/run_2026_07_17_204106,966.5622095668546,931.5036895440435,35.05852002281108,3.6271353955087746,774.5622095668546,739.5036895440435,35.05852002281108,4.5262368328576565,192.0,True,0,16:15,4,0,
wave_speed40_split,related_regret,60c_cap25,60,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/60c_cap25/run_2026_07_17_204106,734.4171214434904,701.8683147696075,32.54880667388284,4.431923728835248,614.4171214434904,581.8683147696075,32.54880667388284,5.297509710897019,120.0,True,0,16:20,5,0,
wave_speed40_split,related_regret,60c_cap35,60,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/60c_cap35/run_2026_07_17_204107,631.6834867460417,597.8607741259917,33.82271262004997,5.354376571450229,559.6834867460417,525.8607741259917,33.82271262004997,6.043185732831375,72.0,True,0,16:20,5,0,
wave_speed40_split,related_regret,80c_cap15,80,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/80c_cap15/run_2026_07_17_204107,1507.7653021673277,1465.8179103282794,41.94739183904835,2.782090274842599,1219.7653021673277,1177.8179103282794,41.94739183904835,3.43897237972867,288.0,True,0,16:33,2,0,
wave_speed40_split,related_regret,80c_cap25,80,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/80c_cap25/run_2026_07_17_204108,1148.9299630247156,1079.5564172239456,69.37354580076999,6.038100496407512,956.9299630247157,887.5564172239457,69.37354580076999,7.249594900497248,192.0,True,0,16:33,5,0,
wave_speed40_split,related_regret,80c_cap35,80,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/80c_cap35/run_2026_07_17_204108,1011.4859000471055,959.0078194313563,52.47808061574915,5.188216722873271,851.4859000471055,799.0078194313563,52.47808061574915,6.163117981501042,160.0,True,0,17:31,5,0,
wave_speed40_split,related_regret,100c_cap15,100,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/100c_cap15/run_2026_07_17_204109,2235.6165393662523,2192.2011333495966,43.41540601665565,1.9419880490311168,1795.6165393662525,1752.2011333495966,43.41540601665588,2.4178550968337027,440.0,True,0,17:04,8,0,
wave_speed40_split,related_regret,100c_cap25,100,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/100c_cap25/run_2026_07_17_204109,1718.285254098367,1647.5119878432984,70.77326625506862,4.1188310314753505,1398.285254098367,1327.5119878432984,70.77326625506862,5.061432640273688,320.0,True,0,17:49,8,0,
wave_speed40_split,related_regret,100c_cap35,100,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/100c_cap35/run_2026_07_17_204110,1546.804693484122,1413.0635584159572,133.7411350681648,8.646284539447427,1306.804693484122,1173.0635584159572,133.7411350681648,10.234209881171488,240.0,True,0,17:41,7,0,
wave_speed40_split,related_regret,150c_cap15,150,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/150c_cap15/run_2026_07_17_204110,4919.488464370084,4827.037877013142,92.45058735694238,1.8792723679814587,3959.488464370085,3867.037877013142,92.45058735694283,2.3349124057026596,960.0,True,0,17:27,5,0,
wave_speed40_split,related_regret,150c_cap25,150,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/150c_cap25/run_2026_07_17_204111,3672.5442371511085,3450.246449768092,222.29778738301638,6.052964185816282,3072.5442371511085,2850.246449768092,222.29778738301638,7.234974347810626,600.0,True,0,17:34,6,0,
wave_speed40_split,related_regret,150c_cap35,150,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/150c_cap35/run_2026_07_17_204112,3252.5569146175108,3039.4721204522084,213.08479416530236,6.551301015138742,2772.5569146175108,2559.4721204522084,213.08479416530236,7.68549756514912,480.0,True,0,17:59,17,0,
wave_speed40_split,related_regret,200c_cap15,200,15,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/200c_cap15/run_2026_07_17_204113,8788.619566226149,8360.461468717636,428.1580975085126,4.871733203174302,6948.619566226148,6520.461468717636,428.1580975085117,6.161772038716574,1840.0,True,0,17:56,14,0,
wave_speed40_split,related_regret,200c_cap25,200,25,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/200c_cap25/run_2026_07_17_204113,6228.786388164666,5886.78801125425,341.9983769104165,5.49061013812014,5108.786388164666,4766.78801125425,341.9983769104165,6.694317415633414,1120.0,True,0,17:58,9,0,
wave_speed40_split,related_regret,200c_cap35,200,35,dispatch_wave_speed40_split_repair,/Users/danishali/Desktop/Desktop - Danish’s MacBook Air/Master Thesis/results/hybrid_supplier_customer_kmeans_timing_waves_constructed_split_v1_40_speed/200c_cap35/run_2026_07_17_204114,5457.251332265938,4997.6560759357935,459.59525633014437,8.42173519868496,4577.251332265938,4117.6560759357935,459.59525633014437,10.040856902271626,880.0,True,0,17:57,7,0,
